Topic,DOI,Probability,Assignments,Characteristic
4,10.2307/4330486,0.0281794586578,76.0,0.479356201949
12,10.2307/4330486,0.0311457174638,84.0,1.74766484696
13,10.2307/4330486,0.0222469410456,60.0,4.21803725276
15,10.2307/4330486,0.00259547645532,7.0,0.308655234944
19,10.2307/4330486,0.0192806822395,52.0,2.70685222916
22,10.2307/4330486,0.0318872821654,86.0,4.35316769842
27,10.2307/4330486,0.00148312940304,4.0,0.0446331948162
28,10.2307/4330486,0.00259547645532,7.0,0.395297789319
29,10.2307/4330486,0.00964034111976,26.0,0.434324222336
30,10.2307/4330486,0.00037078235076,1.0,0.0719372859396
33,10.2307/4330486,0.00074156470152,2.0,0.0748371540469
34,10.2307/4330486,0.0196514645903,53.0,0.524017325512
36,10.2307/4330486,0.0174267704857,47.0,1.44571159173
39,10.2307/4330486,0.0244716351502,66.0,4.98019679679
41,10.2307/4330486,0.00111234705228,3.0,0.236902319653
43,10.2307/4330486,0.0359658880237,97.0,1.27921176991
44,10.2307/4330486,0.00037078235076,1.0,0.0398948957087
45,10.2307/4330486,0.018539117538,50.0,1.58031745495
49,10.2307/4330486,0.0252131998517,68.0,3.51840547377
52,10.2307/4330486,0.00778642936596,21.0,1.78217899947
53,10.2307/4330486,0.00111234705228,3.0,0.207119319183
55,10.2307/4330486,0.0215053763441,58.0,8.71397121358
56,10.2307/4330486,0.00333704115684,9.0,1.10486450317
57,10.2307/4330486,0.00148312940304,4.0,0.415288570576
62,10.2307/4330486,0.00148312940304,4.0,0.262058941742
63,10.2307/4330486,0.00037078235076,1.0,0.045879130065
65,10.2307/4330486,0.0296625880608,80.0,6.11282846458
66,10.2307/4330486,0.00037078235076,1.0,0.0658278930634
68,10.2307/4330486,0.0281794586578,76.0,1.44828117848
69,10.2307/4330486,0.164256581387,443.0,4.10933595305
70,10.2307/4330486,0.00333704115684,9.0,0.160355135229
75,10.2307/4330486,0.0530218761587,143.0,0.938662283119
82,10.2307/4330486,0.00074156470152,2.0,0.0984750383025
85,10.2307/4330486,0.0126065999258,34.0,2.58693963142
86,10.2307/4330486,0.0163144234334,44.0,0.39489931004
89,10.2307/4330486,0.0259547645532,70.0,3.07661682175
91,10.2307/4330486,0.0037078235076,10.0,0.551132032313
92,10.2307/4330486,0.009269558769,25.0,0.703464370767
93,10.2307/4330486,0.295884315907,798.0,30.9038332276
94,10.2307/4330486,0.00111234705228,3.0,0.16210708722
95,10.2307/4330486,0.0189098998888,51.0,1.50036972399
17,10.2307/4330809,0.0164835164835,3.0,3.20020876744
22,10.2307/4330809,0.00549450549451,1.0,0.750095405228
29,10.2307/4330809,0.208791208791,38.0,9.40662558121
43,10.2307/4330809,0.0714285714286,13.0,2.54052587882
47,10.2307/4330809,0.0494505494505,9.0,4.27387813486
61,10.2307/4330809,0.043956043956,8.0,6.47577664257
79,10.2307/4330809,0.186813186813,34.0,22.4789804398
86,10.2307/4330809,0.340659340659,62.0,8.24584081282
89,10.2307/4330809,0.0769230769231,14.0,9.11828084426
4,10.2307/4330808,0.147826086957,17.0,2.51464559533
13,10.2307/4330808,0.15652173913,18.0,29.676642967
29,10.2307/4330808,0.191304347826,22.0,8.61879378196
41,10.2307/4330808,0.00869565217391,1.0,1.85195813364
43,10.2307/4330808,0.234782608696,27.0,8.35059810605
45,10.2307/4330808,0.121739130435,14.0,10.3773263416
93,10.2307/4330808,0.139130434783,16.0,14.5315703546
10,10.2307/4330805,0.0804953560372,26.0,7.84237332478
15,10.2307/4330805,0.0340557275542,11.0,4.04992253653
17,10.2307/4330805,0.0557275541796,18.0,10.8192816534
18,10.2307/4330805,0.0247678018576,8.0,4.98839646082
23,10.2307/4330805,0.0959752321981,31.0,2.78561704227
27,10.2307/4330805,0.114551083591,37.0,3.44729247486
29,10.2307/4330805,0.0123839009288,4.0,0.557929234408
43,10.2307/4330805,0.204334365325,66.0,7.26763440258
44,10.2307/4330805,0.0247678018576,8.0,2.66492962789
63,10.2307/4330805,0.015479876161,5.0,1.91541817005
72,10.2307/4330805,0.244582043344,79.0,30.5868686509
82,10.2307/4330805,0.0928792569659,30.0,12.3337698902
0,10.2307/4330804,0.00317965023847,4.0,0.421237466843
4,10.2307/4330804,0.0230524642289,29.0,0.392141731059
6,10.2307/4330804,0.00317965023847,4.0,0.453490181623
13,10.2307/4330804,0.00794912559618,10.0,1.50716036973
16,10.2307/4330804,0.0214626391097,27.0,2.89961189842
19,10.2307/4330804,0.0532591414944,67.0,7.47715376907
23,10.2307/4330804,0.0580286168521,73.0,1.6842418647
27,10.2307/4330804,0.000794912559618,1.0,0.023922044201
29,10.2307/4330804,0.0230524642289,29.0,1.03857773027
31,10.2307/4330804,0.0715421303657,90.0,1.61625073501
32,10.2307/4330804,0.00556438791733,7.0,0.813839994879
34,10.2307/4330804,0.0365659777424,46.0,0.975052305812
36,10.2307/4330804,0.0723370429253,91.0,6.0010259247
40,10.2307/4330804,0.000794912559618,1.0,0.106527876335
43,10.2307/4330804,0.0294117647059,37.0,1.04609889128
45,10.2307/4330804,0.0127186009539,16.0,1.08416309723
49,10.2307/4330804,0.0135135135135,17.0,1.8857590546
51,10.2307/4330804,0.0198728139905,25.0,2.94496046654
54,10.2307/4330804,0.000794912559618,1.0,0.111168242799
59,10.2307/4330804,0.000794912559618,1.0,0.187141206719
62,10.2307/4330804,0.00476947535771,6.0,0.842734061064
63,10.2307/4330804,0.000794912559618,1.0,0.098359311435
64,10.2307/4330804,0.108903020668,137.0,15.0358058614
65,10.2307/4330804,0.00158982511924,2.0,0.327629140878
68,10.2307/4330804,0.010333863275,13.0,0.531108133198
69,10.2307/4330804,0.033386327504,42.0,0.835251986824
70,10.2307/4330804,0.00397456279809,5.0,0.190990019304
71,10.2307/4330804,0.000794912559618,1.0,0.153032673108
79,10.2307/4330804,0.0087440381558,11.0,1.05215839429
80,10.2307/4330804,0.000794912559618,1.0,0.373120298961
82,10.2307/4330804,0.0151033386328,19.0,2.0056265452
83,10.2307/4330804,0.000794912559618,1.0,0.134561968575
86,10.2307/4330804,0.248012718601,312.0,6.00327997224
87,10.2307/4330804,0.0238473767886,30.0,4.61282826277
91,10.2307/4330804,0.0246422893482,31.0,3.66283750601
92,10.2307/4330804,0.00397456279809,5.0,0.301628522728
93,10.2307/4330804,0.0262321144674,33.0,2.7398305592
95,10.2307/4330804,0.0254372019078,32.0,2.01826597866
3,10.2307/4330807,0.0062893081761,1.0,1.0716368269
4,10.2307/4330807,0.0440251572327,7.0,0.748904811039
29,10.2307/4330807,0.176100628931,28.0,7.93382389306
36,10.2307/4330807,0.132075471698,21.0,10.9568804256
47,10.2307/4330807,0.0503144654088,8.0,4.34854407013
51,10.2307/4330807,0.182389937107,29.0,27.0284396831
86,10.2307/4330807,0.408805031447,65.0,9.89534356012
5,10.2307/4330806,0.130718954248,20.0,39.785323944
17,10.2307/4330806,0.00653594771242,1.0,1.26892809515
43,10.2307/4330806,0.104575163399,16.0,3.71946272455
44,10.2307/4330806,0.209150326797,32.0,22.5038501911
45,10.2307/4330806,0.294117647059,45.0,25.0712716236
49,10.2307/4330806,0.130718954248,20.0,18.2413294171
54,10.2307/4330806,0.0326797385621,5.0,4.57024998176
64,10.2307/4330806,0.0915032679739,14.0,12.6334913807
0,10.2307/4330801,0.000851788756388,5.0,0.112844278809
1,10.2307/4330801,0.000681431005111,4.0,0.175489378861
3,10.2307/4330801,0.000340715502555,2.0,0.0580546015255
4,10.2307/4330801,0.0132879045997,78.0,0.226038390521
5,10.2307/4330801,0.000681431005111,4.0,0.207398792621
8,10.2307/4330801,0.00187393526405,11.0,0.467019180817
12,10.2307/4330801,0.003066439523,18.0,0.172065664113
13,10.2307/4330801,0.0015332197615,9.0,0.290699654277
14,10.2307/4330801,0.000340715502555,2.0,0.048519869581
15,10.2307/4330801,0.000170357751278,1.0,0.0202590208967
16,10.2307/4330801,0.000170357751278,1.0,0.0230154064497
17,10.2307/4330801,0.000340715502555,2.0,0.0661485514678
19,10.2307/4330801,0.0015332197615,9.0,0.21525168444
20,10.2307/4330801,0.000340715502555,2.0,0.0777731737311
21,10.2307/4330801,0.000511073253833,3.0,0.127052852187
22,10.2307/4330801,0.0045996592845,27.0,0.627933359675
23,10.2307/4330801,0.00528109028961,31.0,0.153280120043
25,10.2307/4330801,0.00170357751278,10.0,0.285319466312
26,10.2307/4330801,0.00272572402044,16.0,0.507398973143
29,10.2307/4330801,0.00834752981261,49.0,0.376079471592
30,10.2307/4330801,0.000170357751278,1.0,0.0330519352946
31,10.2307/4330801,0.0461669505963,271.0,1.04298498595
32,10.2307/4330801,0.000170357751278,1.0,0.0249162986994
33,10.2307/4330801,0.00102214650767,6.0,0.103152881328
36,10.2307/4330801,0.000851788756388,5.0,0.0706637457482
38,10.2307/4330801,0.000170357751278,1.0,0.0580408292809
40,10.2307/4330801,0.0146507666099,86.0,1.96337953746
42,10.2307/4330801,0.000511073253833,3.0,0.149518094742
43,10.2307/4330801,0.032538330494,191.0,1.15730258943
44,10.2307/4330801,0.000681431005111,4.0,0.0733196141235
45,10.2307/4330801,0.0253833049404,149.0,2.16373189174
46,10.2307/4330801,0.000851788756388,5.0,0.0722852400125
47,10.2307/4330801,0.0340715502555,200.0,2.94471255175
50,10.2307/4330801,0.000851788756388,5.0,0.226566343711
51,10.2307/4330801,0.208517887564,1224.0,30.9003513914
53,10.2307/4330801,0.0015332197615,9.0,0.285485930411
54,10.2307/4330801,0.000511073253833,3.0,0.0714734153876
57,10.2307/4330801,0.00800681431005,47.0,2.24197461319
58,10.2307/4330801,0.0015332197615,9.0,0.25575356939
59,10.2307/4330801,0.000511073253833,3.0,0.120318724729
61,10.2307/4330801,0.0269165247019,158.0,3.96544789467
63,10.2307/4330801,0.00357751277683,21.0,0.442667170271
65,10.2307/4330801,0.000851788756388,5.0,0.175535544814
67,10.2307/4330801,0.000170357751278,1.0,0.0343818777912
68,10.2307/4330801,0.0076660988075,45.0,0.393998577124
69,10.2307/4330801,0.242248722317,1422.0,6.06052662117
70,10.2307/4330801,0.0119250425894,70.0,0.573035131173
75,10.2307/4330801,0.0604770017036,355.0,1.07064262165
78,10.2307/4330801,0.000511073253833,3.0,0.0783696829292
79,10.2307/4330801,0.0148211243612,87.0,1.78340603409
80,10.2307/4330801,0.0015332197615,9.0,0.719670873056
81,10.2307/4330801,0.0102214650767,60.0,0.497217595209
82,10.2307/4330801,0.00340715502555,20.0,0.452448344637
83,10.2307/4330801,0.000170357751278,1.0,0.0288379823624
85,10.2307/4330801,0.00187393526405,11.0,0.384541226803
86,10.2307/4330801,0.0155025553663,91.0,0.375247610985
89,10.2307/4330801,0.106984667802,628.0,12.6817112117
91,10.2307/4330801,0.00715502555366,42.0,1.06352521002
92,10.2307/4330801,0.0393526405451,231.0,2.9864615144
93,10.2307/4330801,0.000340715502555,2.0,0.0355862561919
94,10.2307/4330801,0.000681431005111,4.0,0.0993078510468
95,10.2307/4330801,0.0161839863714,95.0,1.2840873462
97,10.2307/4330801,0.000170357751278,1.0,0.0350819389679
99,10.2307/4330801,0.000170357751278,1.0,0.0573470057885
0,10.2307/4330800,0.000259134490801,2.0,0.0343299257119
1,10.2307/4330800,0.00194350868101,15.0,0.500513080096
4,10.2307/4330800,0.070225447007,542.0,1.19459369203
5,10.2307/4330800,0.0001295672454,1.0,0.0394347924555
8,10.2307/4330800,0.0001295672454,1.0,0.0322905438455
10,10.2307/4330800,0.0001295672454,1.0,0.0126232711937
11,10.2307/4330800,0.0001295672454,1.0,0.0261838143527
12,10.2307/4330800,0.0222855662089,172.0,1.25049938898
13,10.2307/4330800,0.00375745011661,29.0,0.712415452298
14,10.2307/4330800,0.000647836227002,5.0,0.0922556473311
17,10.2307/4330800,0.0001295672454,1.0,0.0251549622387
18,10.2307/4330800,0.000259134490801,2.0,0.0521913726627
21,10.2307/4330800,0.000647836227002,5.0,0.161052138365
22,10.2307/4330800,0.001295672454,10.0,0.176881787706
23,10.2307/4330800,0.0010365379632,8.0,0.0300848223977
24,10.2307/4330800,0.0001295672454,1.0,0.0308675102019
25,10.2307/4330800,0.0001295672454,1.0,0.0217002496404
27,10.2307/4330800,0.00375745011661,29.0,0.113076446818
28,10.2307/4330800,0.0010365379632,8.0,0.157867417583
29,10.2307/4330800,0.00557139155222,43.0,0.251006709533
30,10.2307/4330800,0.0001295672454,1.0,0.0251379710002
31,10.2307/4330800,0.00829230370562,64.0,0.187336355384
34,10.2307/4330800,0.0106245141228,82.0,0.283308628216
36,10.2307/4330800,0.00868100544182,67.0,0.72016959226
37,10.2307/4330800,0.001295672454,10.0,0.339871489802
40,10.2307/4330800,0.0001295672454,1.0,0.0173635745568
42,10.2307/4330800,0.0001295672454,1.0,0.0379058139472
43,10.2307/4330800,0.0264317180617,204.0,0.940106492604
44,10.2307/4330800,0.0400362788287,309.0,4.30776482527
45,10.2307/4330800,0.00220264317181,17.0,0.18775842185
46,10.2307/4330800,0.0001295672454,1.0,0.0109954485326
49,10.2307/4330800,0.0156776366934,121.0,2.18775415586
50,10.2307/4330800,0.000259134490801,2.0,0.0689268949254
51,10.2307/4330800,0.000777403472402,6.0,0.115203739836
52,10.2307/4330800,0.000906970717803,7.0,0.207589909371
54,10.2307/4330800,0.00220264317181,17.0,0.308038875422
55,10.2307/4330800,0.000518268981601,4.0,0.210002415875
59,10.2307/4330800,0.000518268981601,4.0,0.122012769138
62,10.2307/4330800,0.000777403472402,6.0,0.137361939469
63,10.2307/4330800,0.00233221041721,18.0,0.288578420333
64,10.2307/4330800,0.0101062451412,78.0,1.39532897251
65,10.2307/4330800,0.000518268981601,4.0,0.106804213326
68,10.2307/4330800,0.0336874838041,260.0,1.73136572056
69,10.2307/4330800,0.0396475770925,306.0,0.991894587248
70,10.2307/4330800,0.0295413319513,228.0,1.41955224921
73,10.2307/4330800,0.0001295672454,1.0,0.0387612083044
75,10.2307/4330800,0.0399067115833,308.0,0.706480564634
76,10.2307/4330800,0.000647836227002,5.0,0.112272016814
77,10.2307/4330800,0.0001295672454,1.0,0.0203040271332
78,10.2307/4330800,0.0001295672454,1.0,0.019868274976
80,10.2307/4330800,0.0001295672454,1.0,0.0608169650289
82,10.2307/4330800,0.00194350868101,15.0,0.258085493297
83,10.2307/4330800,0.000777403472402,6.0,0.131598048562
85,10.2307/4330800,0.567115833117,4377.0,116.375107716
86,10.2307/4330800,0.0104949468774,81.0,0.254035779917
88,10.2307/4330800,0.000388701736201,3.0,0.0474935274801
89,10.2307/4330800,0.00777403472402,60.0,0.921515814786
90,10.2307/4330800,0.0001295672454,1.0,0.0438522326788
91,10.2307/4330800,0.000388701736201,3.0,0.0577767462224
92,10.2307/4330800,0.0001295672454,1.0,0.00983282408892
94,10.2307/4330800,0.000906970717803,7.0,0.13217671675
95,10.2307/4330800,0.0190463850739,147.0,1.51119887912
98,10.2307/4330800,0.0001295672454,1.0,0.0237882525248
99,10.2307/4330800,0.000518268981601,4.0,0.17446329307
0,10.2307/4330803,0.00635407537248,29.0,0.841782716113
2,10.2307/4330803,0.00175284837862,8.0,0.429561811335
4,10.2307/4330803,0.134092900964,612.0,2.28103259524
8,10.2307/4330803,0.000219106047327,1.0,0.0546052623574
9,10.2307/4330803,0.000219106047327,1.0,0.0513414790687
11,10.2307/4330803,0.00416301489921,19.0,0.841289856335
12,10.2307/4330803,0.0111744084137,51.0,0.627024270443
13,10.2307/4330803,0.00109553023663,5.0,0.207713381367
14,10.2307/4330803,0.00723049956179,33.0,1.02966519901
17,10.2307/4330803,0.000219106047327,1.0,0.0425385623484
19,10.2307/4330803,0.0159947414549,73.0,2.24553265409
20,10.2307/4330803,0.00175284837862,8.0,0.400112646627
21,10.2307/4330803,0.00131463628396,6.0,0.326818686389
22,10.2307/4330803,0.0153374233129,70.0,2.09382459742
23,10.2307/4330803,0.0102979842244,47.0,0.298892117262
24,10.2307/4330803,0.000219106047327,1.0,0.0521988264106
26,10.2307/4330803,0.00920245398773,42.0,1.71305519882
29,10.2307/4330803,0.0159947414549,73.0,0.720607658748
31,10.2307/4330803,0.0376862401402,172.0,0.851392221828
32,10.2307/4330803,0.000438212094654,2.0,0.0640923196168
33,10.2307/4330803,0.0192813321648,88.0,1.94583159431
34,10.2307/4330803,0.00372480280456,17.0,0.0993239559697
35,10.2307/4330803,0.000219106047327,1.0,0.0500538587293
36,10.2307/4330803,0.000438212094654,2.0,0.0363537412394
39,10.2307/4330803,0.000219106047327,1.0,0.0445900418325
40,10.2307/4330803,0.00503943908852,23.0,0.675345655976
41,10.2307/4330803,0.000219106047327,1.0,0.0466641510448
43,10.2307/4330803,0.0284837861525,130.0,1.01309314186
45,10.2307/4330803,0.00109553023663,5.0,0.0933855428573
47,10.2307/4330803,0.00832602979842,38.0,0.719596386715
49,10.2307/4330803,0.000876424189308,4.0,0.122301638949
52,10.2307/4330803,0.000219106047327,1.0,0.050149584341
53,10.2307/4330803,0.0479842243646,219.0,8.93467543386
54,10.2307/4330803,0.00284837861525,13.0,0.39834475082
57,10.2307/4330803,0.000219106047327,1.0,0.0613515159313
59,10.2307/4330803,0.000876424189308,4.0,0.206330971124
61,10.2307/4330803,0.323400525855,1476.0,47.6446327522
62,10.2307/4330803,0.000438212094654,2.0,0.0774291154557
63,10.2307/4330803,0.00372480280456,17.0,0.460892251172
68,10.2307/4330803,0.0966257668712,441.0,4.9660740902
69,10.2307/4330803,0.0729623137599,333.0,1.82535552986
70,10.2307/4330803,0.00744960560911,34.0,0.357976560284
71,10.2307/4330803,0.000219106047327,1.0,0.0421812232187
72,10.2307/4330803,0.000438212094654,2.0,0.0548017981908
74,10.2307/4330803,0.000438212094654,2.0,0.0625362376626
75,10.2307/4330803,0.04425942156,202.0,0.783537903614
76,10.2307/4330803,0.0199386503067,91.0,3.45542961196
81,10.2307/4330803,0.000219106047327,1.0,0.0106582942005
82,10.2307/4330803,0.00262927256792,12.0,0.34915054115
83,10.2307/4330803,0.00372480280456,17.0,0.630530731801
84,10.2307/4330803,0.00131463628396,6.0,0.381523282622
85,10.2307/4330803,0.000657318141981,3.0,0.134885088917
86,10.2307/4330803,0.00766871165644,35.0,0.185625250833
87,10.2307/4330803,0.000876424189308,4.0,0.169527839748
89,10.2307/4330803,0.000657318141981,3.0,0.0779169484939
90,10.2307/4330803,0.000219106047327,1.0,0.0741567773476
92,10.2307/4330803,0.0129272567923,59.0,0.981046109286
93,10.2307/4330803,0.00153374233129,7.0,0.160192733011
95,10.2307/4330803,0.00284837861525,13.0,0.225999136003
0,10.2307/4330802,0.000566358316028,3.0,0.075030687175
2,10.2307/4330802,0.000188786105343,1.0,0.0462648694292
3,10.2307/4330802,0.000377572210685,2.0,0.0643346254398
4,10.2307/4330802,0.000566358316028,3.0,0.00963422947937
9,10.2307/4330802,0.000188786105343,1.0,0.0442368341456
10,10.2307/4330802,0.000566358316028,3.0,0.0551782558467
12,10.2307/4330802,0.000188786105343,1.0,0.0105932650383
14,10.2307/4330802,0.000943930526713,5.0,0.134421198056
17,10.2307/4330802,0.00188786105343,10.0,0.366520669356
20,10.2307/4330802,0.00302057768548,16.0,0.689489944952
22,10.2307/4330802,0.000377572210685,2.0,0.0515451628286
24,10.2307/4330802,0.000188786105343,1.0,0.0449755415779
25,10.2307/4330802,0.000755144421371,4.0,0.126473495733
27,10.2307/4330802,0.00151028884274,8.0,0.045450529137
29,10.2307/4330802,0.00113271663206,6.0,0.0510320396584
31,10.2307/4330802,0.0800453086653,424.0,1.80835108352
33,10.2307/4330802,0.329620539928,1746.0,33.2646134222
34,10.2307/4330802,0.0315272795922,167.0,0.840692593506
35,10.2307/4330802,0.000566358316028,3.0,0.129382184958
38,10.2307/4330802,0.000755144421371,4.0,0.257277453562
45,10.2307/4330802,0.000377572210685,2.0,0.0321851325354
47,10.2307/4330802,0.0139701717954,74.0,1.20740441592
51,10.2307/4330802,0.00283179158014,15.0,0.41964435721
54,10.2307/4330802,0.000377572210685,2.0,0.0528033413033
57,10.2307/4330802,0.000188786105343,1.0,0.0528616799529
58,10.2307/4330802,0.303379271286,1607.0,50.6061384406
59,10.2307/4330802,0.00226543326411,12.0,0.533336540802
61,10.2307/4330802,0.00415329431754,22.0,0.611879594036
63,10.2307/4330802,0.00358693600151,19.0,0.443833162529
65,10.2307/4330802,0.0026430054748,14.0,0.544667210604
66,10.2307/4330802,0.000377572210685,2.0,0.0670333500441
67,10.2307/4330802,0.000377572210685,2.0,0.0762022362222
68,10.2307/4330802,0.00717387200302,38.0,0.368700617177
69,10.2307/4330802,0.163111195016,864.0,4.08068092228
72,10.2307/4330802,0.000188786105343,1.0,0.0236091567815
75,10.2307/4330802,0.0179346800076,95.0,0.31750305539
78,10.2307/4330802,0.00169907494808,9.0,0.260541838094
79,10.2307/4330802,0.000377572210685,2.0,0.0454327581654
81,10.2307/4330802,0.00736265810836,39.0,0.358152489054
82,10.2307/4330802,0.00245421936945,13.0,0.325904598633
85,10.2307/4330802,0.000566358316028,3.0,0.116219661283
89,10.2307/4330802,0.000566358316028,3.0,0.0671347843923
91,10.2307/4330802,0.000377572210685,2.0,0.0561224501094
92,10.2307/4330802,0.00207664715877,11.0,0.157596205305
93,10.2307/4330802,0.000377572210685,2.0,0.0394357794689
94,10.2307/4330802,0.000377572210685,2.0,0.0550252110293
95,10.2307/4330802,0.0013215027374,7.0,0.104852099113
96,10.2307/4330802,0.000188786105343,1.0,0.0300918486658
98,10.2307/4330802,0.00434208042288,23.0,0.797196122087
1,10.2307/4331068,0.000186115764005,1.0,0.0479305161881
3,10.2307/4331068,0.000186115764005,1.0,0.0317123125772
4,10.2307/4331068,0.0830076307463,446.0,1.412029347
5,10.2307/4331068,0.000558347292016,3.0,0.169937313329
7,10.2307/4331068,0.000186115764005,1.0,0.0381229217375
8,10.2307/4331068,0.00111669458403,6.0,0.278300856951
9,10.2307/4331068,0.000186115764005,1.0,0.0436111130596
10,10.2307/4331068,0.00223338916806,12.0,0.217591082241
11,10.2307/4331068,0.00186115764005,10.0,0.376115166898
12,10.2307/4331068,0.174204355109,936.0,9.7750462151
13,10.2307/4331068,0.0221477759166,119.0,4.1992354675
14,10.2307/4331068,0.000558347292016,3.0,0.0795119024122
15,10.2307/4331068,0.00037223152801,2.0,0.0442659418066
18,10.2307/4331068,0.000744463056021,4.0,0.149939703782
19,10.2307/4331068,0.000186115764005,1.0,0.0261291516774
20,10.2307/4331068,0.000744463056021,4.0,0.169934312228
21,10.2307/4331068,0.177926670389,956.0,44.2325846316
22,10.2307/4331068,0.0254978596687,137.0,3.48090058328
23,10.2307/4331068,0.0219616601526,118.0,0.637422524505
24,10.2307/4331068,0.000186115764005,1.0,0.0443393716244
25,10.2307/4331068,0.000186115764005,1.0,0.0311711384189
26,10.2307/4331068,0.000186115764005,1.0,0.0346458213794
27,10.2307/4331068,0.00148892611204,8.0,0.0448076405804
29,10.2307/4331068,0.000744463056021,4.0,0.0335401345084
31,10.2307/4331068,0.00614182021217,33.0,0.138753506241
32,10.2307/4331068,0.00037223152801,2.0,0.0544420894716
34,10.2307/4331068,0.0502512562814,270.0,1.33997793392
36,10.2307/4331068,0.0210310813326,113.0,1.74472247133
37,10.2307/4331068,0.00111669458403,6.0,0.292923300759
38,10.2307/4331068,0.00037223152801,2.0,0.126819157967
39,10.2307/4331068,0.00037223152801,2.0,0.075752447766
40,10.2307/4331068,0.00130281034804,7.0,0.174592309511
41,10.2307/4331068,0.000744463056021,4.0,0.158552157356
43,10.2307/4331068,0.035920342453,193.0,1.27759183409
44,10.2307/4331068,0.00111669458403,6.0,0.120152466473
45,10.2307/4331068,0.000186115764005,1.0,0.0158649401675
46,10.2307/4331068,0.000186115764005,1.0,0.015794318216
47,10.2307/4331068,0.0035361995161,19.0,0.305624223801
48,10.2307/4331068,0.00279173646008,15.0,0.602824790127
49,10.2307/4331068,0.00446677833613,24.0,0.623321809226
50,10.2307/4331068,0.000558347292016,3.0,0.148514175051
51,10.2307/4331068,0.00390843104411,21.0,0.579192001526
53,10.2307/4331068,0.0037223152801,20.0,0.693096102534
55,10.2307/4331068,0.0102363670203,55.0,4.14777245091
61,10.2307/4331068,0.00186115764005,10.0,0.274193036699
63,10.2307/4331068,0.000930578820026,5.0,0.115146113703
64,10.2307/4331068,0.00409454680811,22.0,0.565317752618
65,10.2307/4331068,0.0817048203983,439.0,16.8376255909
66,10.2307/4331068,0.00037223152801,2.0,0.0660851768442
68,10.2307/4331068,0.0580681183696,312.0,2.98440661782
69,10.2307/4331068,0.0147031453564,79.0,0.367840139651
70,10.2307/4331068,0.0178671133445,96.0,0.85856998516
75,10.2307/4331068,0.0461567094733,248.0,0.817126164412
79,10.2307/4331068,0.0338730690489,182.0,4.07590100879
80,10.2307/4331068,0.00204727340406,11.0,0.960960114838
81,10.2307/4331068,0.000186115764005,1.0,0.00905349985692
82,10.2307/4331068,0.00446677833613,24.0,0.593159527195
83,10.2307/4331068,0.00167504187605,9.0,0.283549340816
84,10.2307/4331068,0.000186115764005,1.0,0.0540130362271
85,10.2307/4331068,0.00186115764005,10.0,0.381919192145
86,10.2307/4331068,0.000930578820026,5.0,0.0225251560661
88,10.2307/4331068,0.00186115764005,10.0,0.227405574224
89,10.2307/4331068,0.0182393448725,98.0,2.16204909652
90,10.2307/4331068,0.0124697561883,67.0,4.2204080833
91,10.2307/4331068,0.000186115764005,1.0,0.0276643046929
92,10.2307/4331068,0.00576958868416,31.0,0.437852563906
93,10.2307/4331068,0.0182393448725,98.0,1.90502044826
94,10.2307/4331068,0.00130281034804,7.0,0.189864116858
95,10.2307/4331068,0.00539735715615,29.0,0.428242947571
97,10.2307/4331068,0.000558347292016,3.0,0.114981005998
1,10.2307/4330978,0.00263331138907,4.0,0.678158429174
3,10.2307/4330978,0.0882159315339,134.0,15.0311351112
4,10.2307/4330978,0.140882159315,214.0,2.39652356818
12,10.2307/4330978,0.00131665569454,2.0,0.0738808754547
23,10.2307/4330978,0.046741277156,71.0,1.35663436536
25,10.2307/4330978,0.00460829493088,7.0,0.771808878917
29,10.2307/4330978,0.0421329822251,64.0,1.89820821818
31,10.2307/4330978,0.0480579328506,73.0,1.08570528856
34,10.2307/4330978,0.00131665569454,2.0,0.0351093625873
36,10.2307/4330978,0.000658327847268,1.0,0.0546143762399
41,10.2307/4330978,0.00592495062541,9.0,1.26186745774
43,10.2307/4330978,0.0250164581962,38.0,0.889769432215
44,10.2307/4330978,0.00263331138907,4.0,0.283335177686
45,10.2307/4330978,0.0019749835418,3.0,0.168352186017
46,10.2307/4330978,0.000658327847268,1.0,0.0558675916884
55,10.2307/4330978,0.00329163923634,5.0,1.33377110412
57,10.2307/4330978,0.000658327847268,1.0,0.184337273674
62,10.2307/4330978,0.000658327847268,1.0,0.116322081284
63,10.2307/4330978,0.100065832785,152.0,12.3817472649
69,10.2307/4330978,0.0487162606978,74.0,1.21877297027
74,10.2307/4330978,0.00131665569454,2.0,0.187896898415
75,10.2307/4330978,0.0283080974325,43.0,0.501146796225
78,10.2307/4330978,0.000658327847268,1.0,0.100950195039
82,10.2307/4330978,0.0131665569454,20.0,1.74843435353
85,10.2307/4330978,0.00263331138907,4.0,0.540369142698
86,10.2307/4330978,0.0585911784068,89.0,1.41823068536
89,10.2307/4330978,0.0019749835418,3.0,0.23410990976
92,10.2307/4330978,0.0138248847926,21.0,1.04916686154
93,10.2307/4330978,0.000658327847268,1.0,0.0687594877705
94,10.2307/4330978,0.304805793285,463.0,44.4206502063
95,10.2307/4330978,0.00724160631995,11.0,0.574571358886
96,10.2307/4330978,0.000658327847268,1.0,0.104935169442
4,10.2307/4331069,0.0733002832861,207.0,1.24689923339
6,10.2307/4331069,0.000354107648725,1.0,0.0505037755384
8,10.2307/4331069,0.00106232294618,3.0,0.264750443413
